"Date(UTC)","OrderNo","Pair","Type","Side","Order Price","Order Amount","Time","Executed","Average Price","Trading total","Status"
"2025-07-20 13:56:44","1058733864","ADAUSDC","Stop-Market","SELL","0","177.9ADA","2025-07-20 13:57:00","0ADA","0","0USDC","CANCELED"
"2025-07-20 13:56:02","1058731102","ADAUSDC","Stop-Market","SELL","0","176.6ADA","2025-07-20 13:56:42","176.6ADA","0.8655","152.8473USDC","FILLED"
"2025-07-20 13:55:02","1058727389","ADAUSDC","Stop-Market","SELL","0","127.3ADA","2025-07-20 13:56:01","0ADA","0","0USDC","CANCELED"
"2025-07-20 13:55:02","1058727384","ADAUSDC","Stop-Market","SELL","0","219.3ADA","2025-07-20 13:56:02","0ADA","0","0USDC","CANCELED"
"2025-07-20 13:54:01","1058723889","ADAUSDC","Stop-Market","SELL","0","99.2ADA","2025-07-20 13:55:00","0ADA","0","0USDC","CANCELED"
"2025-07-20 13:53:02","1058718950","ADAUSDC","Stop-Market","SELL","0","99.2ADA","2025-07-20 13:54:00","0ADA","0","0USDC","CANCELED"
"2025-07-20 13:52:02","1058715598","ADAUSDC","Stop-Market","SELL","0","62.3ADA","2025-07-20 13:53:01","0ADA","0","0USDC","CANCELED"
"2025-07-20 13:51:02","1058712076","ADAUSDC","Stop-Market","SELL","0","48.2ADA","2025-07-20 13:52:01","0ADA","0","0USDC","CANCELED"
"2025-07-20 13:50:44","1058711620","ADAUSDC","Stop-Market","SELL","0","218.7ADA","2025-07-20 13:55:01","0ADA","0","0USDC","CANCELED"
"2025-07-20 13:50:02","1058709536","ADAUSDC","Stop-Market","SELL","0","15.1ADA","2025-07-20 13:51:01","0ADA","0","0USDC","CANCELED"
"2025-07-20 13:14:37","1058633544","ADAUSDC","Stop-Market","SELL","0","4737.5ADA","2025-07-20 14:04:09","0ADA","0","0USDC","CANCELED"
"2025-07-20 12:56:02","1058596314","ADAUSDC","Stop-Market","SELL","0","104.3ADA","2025-07-20 12:56:09","104.3ADA","0.8533","88.99919USDC","FILLED"
"2025-07-20 12:06:01","1058482943","ADAUSDC","Stop-Market","BUY","0","34.3ADA","2025-07-20 12:06:03","34.3ADA","0.84838105","29.09947USDC","FILLED"
"2025-07-20 12:05:02","1058480220","ADAUSDC","Stop-Market","BUY","0","404.3ADA","2025-07-20 12:05:21","404.3ADA","0.8477","342.72511USDC","FILLED"
"2025-07-20 12:04:01","1058477789","ADAUSDC","Stop-Market","BUY","0","253.2ADA","2025-07-20 12:05:01","0ADA","0","0USDC","CANCELED"
"2025-07-20 12:03:01","1058474840","ADAUSDC","Stop-Market","BUY","0","253.2ADA","2025-07-20 12:04:01","0ADA","0","0USDC","CANCELED"
"2025-07-20 12:02:01","1058472235","ADAUSDC","Stop-Market","BUY","0","202.4ADA","2025-07-20 12:03:01","0ADA","0","0USDC","CANCELED"
"2025-07-20 12:01:01","1058469666","ADAUSDC","Stop-Market","BUY","0","167.1ADA","2025-07-20 12:02:01","0ADA","0","0USDC","CANCELED"
"2025-07-20 11:52:01","1058451357","ADAUSDC","Stop-Market","SELL","0","12.8ADA","2025-07-20 11:52:19","12.8ADA","0.8557","10.95296USDC","FILLED"
"2025-07-20 11:51:02","1058448419","ADAUSDC","Stop-Market","SELL","0","131.1ADA","2025-07-20 11:51:11","131.1ADA","0.8561","112.23471USDC","FILLED"
"2025-07-20 10:32:02","1058295860","ADAUSDC","Stop-Market","SELL","0","10.7ADA","2025-07-20 10:33:01","0ADA","0","0USDC","CANCELED"
"2025-07-20 10:31:02","1058293424","ADAUSDC","Stop-Market","SELL","0","19.6ADA","2025-07-20 10:32:01","0ADA","0","0USDC","CANCELED"
"2025-07-20 10:30:02","1058290647","ADAUSDC","Stop-Market","SELL","0","87.3ADA","2025-07-20 10:30:30","87.3ADA","0.8528","74.44944USDC","FILLED"
"2025-07-20 10:20:02","1058267661","ADAUSDC","Stop-Market","BUY","0","113.1ADA","2025-07-20 10:20:19","113.1ADA","0.8511","96.25941USDC","FILLED"
"2025-07-20 10:19:01","1058265757","ADAUSDC","Stop-Market","BUY","0","113.1ADA","2025-07-20 10:20:01","0ADA","0","0USDC","CANCELED"
"2025-07-20 10:18:01","1058263415","ADAUSDC","Stop-Market","BUY","0","99.5ADA","2025-07-20 10:19:01","0ADA","0","0USDC","CANCELED"
"2025-07-20 09:15:03","1058106905","ADAUSDC","Stop-Market","BUY","0","187.1ADA","2025-07-20 09:15:23","187.1ADA","0.8545","159.87695USDC","FILLED"
"2025-07-20 09:14:02","1058102774","ADAUSDC","Stop-Market","BUY","0","153.3ADA","2025-07-20 09:15:01","0ADA","0","0USDC","CANCELED"
"2025-07-20 09:04:01","1058053076","ADAUSDC","Stop-Market","SELL","0","205.9ADA","2025-07-20 09:04:02","205.9ADA","0.85950311","176.97169USDC","FILLED"
"2025-07-20 09:03:01","1058047500","ADAUSDC","Stop-Market","SELL","0","169.4ADA","2025-07-20 09:04:00","0ADA","0","0USDC","CANCELED"
"2025-07-20 09:02:02","1058043697","ADAUSDC","Stop-Market","SELL","0","169.4ADA","2025-07-20 09:03:00","0ADA","0","0USDC","CANCELED"
"2025-07-20 08:12:02","1057914625","ADAUSDC","Stop-Market","SELL","0","140.7ADA","2025-07-20 08:12:57","140.7ADA","0.85010462","119.60972USDC","FILLED"
"2025-07-20 08:11:02","1057912653","ADAUSDC","Stop-Market","SELL","0","113.7ADA","2025-07-20 08:12:01","0ADA","0","0USDC","CANCELED"
"2025-07-20 08:10:02","1057910608","ADAUSDC","Stop-Market","SELL","0","80.6ADA","2025-07-20 08:11:01","0ADA","0","0USDC","CANCELED"
"2025-07-20 08:09:01","1057908288","ADAUSDC","Stop-Market","SELL","0","36.4ADA","2025-07-20 08:10:01","0ADA","0","0USDC","CANCELED"
"2025-07-20 08:08:01","1057905209","ADAUSDC","Stop-Market","SELL","0","36.4ADA","2025-07-20 08:09:01","0ADA","0","0USDC","CANCELED"
"2025-07-20 08:06:02","1057901396","ADAUSDC","Stop-Market","SELL","0","89ADA","2025-07-20 08:06:50","89ADA","0.8472","75.4008USDC","FILLED"
"2025-07-20 07:13:01","1057787747","ADAUSDC","Stop-Market","SELL","0","115.2ADA","2025-07-20 08:06:02","0ADA","0","0USDC","CANCELED"
"2025-07-20 07:12:01","1057785653","ADAUSDC","Stop-Market","SELL","0","115.2ADA","2025-07-20 07:13:01","0ADA","0","0USDC","CANCELED"
"2025-07-20 07:11:01","1057783592","ADAUSDC","Stop-Market","SELL","0","102.2ADA","2025-07-20 07:12:01","0ADA","0","0USDC","CANCELED"
"2025-07-20 07:01:02","1057764021","ADAUSDC","Stop-Market","BUY","0","100.6ADA","2025-07-20 07:01:03","100.6ADA","0.8368","84.18208USDC","FILLED"
"2025-07-20 05:58:01","1057652099","ADAUSDC","Stop-Market","SELL","0","185.1ADA","2025-07-20 05:58:03","185.1ADA","0.8412","155.70612USDC","FILLED"
"2025-07-20 05:57:01","1057650220","ADAUSDC","Stop-Market","SELL","0","84.7ADA","2025-07-20 05:58:00","0ADA","0","0USDC","CANCELED"
"2025-07-20 05:56:01","1057648563","ADAUSDC","Stop-Market","SELL","0","29.9ADA","2025-07-20 05:57:00","0ADA","0","0USDC","CANCELED"
"2025-07-20 05:55:02","1057646536","ADAUSDC","Stop-Market","SELL","0","29.9ADA","2025-07-20 05:56:00","0ADA","0","0USDC","CANCELED"
"2025-07-20 05:54:02","1057644724","ADAUSDC","Stop-Market","SELL","0","18.7ADA","2025-07-20 05:55:01","0ADA","0","0USDC","CANCELED"
"2025-07-20 05:53:02","1057643108","ADAUSDC","Stop-Market","SELL","0","8.7ADA","2025-07-20 05:54:01","0ADA","0","0USDC","CANCELED"
"2025-07-20 05:52:02","1057641901","ADAUSDC","Stop-Market","SELL","0","36.4ADA","2025-07-20 05:53:01","0ADA","0","0USDC","CANCELED"
"2025-07-20 05:50:02","1057638159","ADAUSDC","Stop-Market","SELL","0","207.6ADA","2025-07-20 05:50:21","207.6ADA","0.8379","173.94804USDC","FILLED"
"2025-07-20 05:49:02","1057636139","ADAUSDC","Stop-Market","SELL","0","105.5ADA","2025-07-20 05:50:01","0ADA","0","0USDC","CANCELED"
"2025-07-20 04:47:02","1057536277","ADAUSDC","Stop-Market","BUY","0","288.8ADA","2025-07-20 04:47:14","288.8ADA","0.83689997","241.69671USDC","FILLED"
"2025-07-20 04:46:02","1057534520","ADAUSDC","Stop-Market","BUY","0","246.1ADA","2025-07-20 04:47:01","0ADA","0","0USDC","CANCELED"
"2025-07-20 04:19:02","1057483091","ADAUSDC","Stop-Market","BUY","0","99.4ADA","2025-07-20 04:20:36","99.4ADA","0.84169336","83.66432USDC","FILLED"
"2025-07-20 04:18:01","1057480556","ADAUSDC","Stop-Market","BUY","0","80.3ADA","2025-07-20 04:19:01","0ADA","0","0USDC","CANCELED"
"2025-07-20 03:40:01","1057383775","ADAUSDC","Stop-Market","SELL","0","452ADA","2025-07-20 03:40:48","452ADA","0.8446","381.7592USDC","FILLED"
"2025-07-20 03:39:01","1057381235","ADAUSDC","Stop-Market","SELL","0","377ADA","2025-07-20 03:40:01","0ADA","0","0USDC","CANCELED"
"2025-07-20 03:38:01","1057377257","ADAUSDC","Stop-Market","SELL","0","300ADA","2025-07-20 03:39:01","0ADA","0","0USDC","CANCELED"
"2025-07-20 03:37:01","1057373528","ADAUSDC","Stop-Market","SELL","0","186.9ADA","2025-07-20 03:38:00","0ADA","0","0USDC","CANCELED"
"2025-07-20 03:36:01","1057369232","ADAUSDC","Stop-Market","SELL","0","141ADA","2025-07-20 03:37:00","0ADA","0","0USDC","CANCELED"
"2025-07-20 03:35:02","1057363964","ADAUSDC","Stop-Market","SELL","0","141ADA","2025-07-20 03:36:00","0ADA","0","0USDC","CANCELED"
"2025-07-20 02:51:01","1057267455","ADAUSDC","Stop-Market","SELL","0","54.9ADA","2025-07-20 02:51:17","54.9ADA","0.83427814","45.80187USDC","FILLED"
"2025-07-20 02:50:02","1057266159","ADAUSDC","Stop-Market","SELL","0","54.9ADA","2025-07-20 02:51:00","0ADA","0","0USDC","CANCELED"
"2025-07-20 02:03:02","1057150244","ADAUSDC","Stop-Market","BUY","0","125.3ADA","2025-07-20 02:18:03","125.3ADA","0.834","104.5002USDC","FILLED"
"2025-07-20 01:25:01","1057044136","ADAUSDC","Stop-Market","SELL","0","159.6ADA","2025-07-20 01:28:01","159.6ADA","0.8376","133.68096USDC","FILLED"
"2025-07-20 01:24:01","1057041255","ADAUSDC","Stop-Market","SELL","0","133.3ADA","2025-07-20 01:28:12","133.3ADA","0.8372","111.59876USDC","FILLED"
"2025-07-20 01:23:01","1057038725","ADAUSDC","Stop-Market","SELL","0","100.9ADA","2025-07-20 01:28:12","0ADA","0","0USDC","CANCELED"
"2025-07-20 01:22:01","1057035760","ADAUSDC","Stop-Market","SELL","0","75.2ADA","2025-07-20 01:28:11","0ADA","0","0USDC","CANCELED"
"2025-07-20 01:21:01","1057033643","ADAUSDC","Stop-Market","SELL","0","58.9ADA","2025-07-20 01:28:10","0ADA","0","0USDC","CANCELED"
"2025-07-20 01:11:01","1057006141","ADAUSDC","Stop-Market","SELL","0","28.7ADA","2025-07-20 01:17:15","0ADA","0","0USDC","CANCELED"
"2025-07-20 01:10:01","1057002294","ADAUSDC","Stop-Market","SELL","0","232.2ADA","2025-07-20 01:10:12","232.2ADA","0.8347","193.81734USDC","FILLED"
"2025-07-20 00:57:01","1056971369","ADAUSDC","Stop-Market","SELL","0","181.1ADA","2025-07-20 00:57:08","181.1ADA","0.8293","150.18623USDC","FILLED"
"2025-07-20 00:56:01","1056969949","ADAUSDC","Stop-Market","SELL","0","135.3ADA","2025-07-20 00:58:01","135.3ADA","0.8288","112.13664USDC","FILLED"
"2025-07-20 00:55:02","1056968562","ADAUSDC","Stop-Market","SELL","0","136.8ADA","2025-07-20 00:58:01","136.8ADA","0.8288","113.37984USDC","FILLED"
"2025-07-20 00:14:00","1056883783","ADAUSDC","Stop-Market","BUY","0","7.9ADA","2025-07-20 00:14:40","7.9ADA","0.8252","6.51908USDC","FILLED"
"2025-07-20 00:13:01","1056881094","ADAUSDC","Stop-Market","BUY","0","237.4ADA","2025-07-20 00:13:08","237.4ADA","0.82548395","195.96989USDC","FILLED"
"2025-07-20 00:12:01","1056878938","ADAUSDC","Stop-Market","BUY","0","222.2ADA","2025-07-20 00:13:08","222.2ADA","0.8254","183.40388USDC","FILLED"
"2025-07-20 00:11:01","1056877139","ADAUSDC","Stop-Market","BUY","0","226.7ADA","2025-07-20 00:13:08","226.7ADA","0.8254","187.11818USDC","FILLED"
"2025-07-20 00:10:01","1056875208","ADAUSDC","Stop-Market","BUY","0","206.4ADA","2025-07-20 00:13:08","206.4ADA","0.8255","170.3832USDC","FILLED"
"2025-07-19 23:38:01","1056826383","ADAUSDC","Stop-Market","SELL","0","230.6ADA","2025-07-19 23:38:03","230.6ADA","0.8309","191.60554USDC","FILLED"
"2025-07-19 23:37:02","1056824420","ADAUSDC","Stop-Market","SELL","0","196.5ADA","2025-07-19 23:39:13","196.5ADA","0.83047186","163.18772USDC","FILLED"
"2025-07-19 22:37:02","1056741140","ADAUSDC","Stop-Market","BUY","0","71.3ADA","2025-07-19 22:41:13","71.3ADA","0.825","58.8225USDC","FILLED"
"2025-07-19 21:27:01","1056657823","ADAUSDC","Stop-Market","BUY","0","56.6ADA","2025-07-19 21:27:03","56.6ADA","0.8192","46.36672USDC","FILLED"
"2025-07-19 21:25:01","1056653343","ADAUSDC","Stop-Market","BUY","0","10.4ADA","2025-07-19 21:27:19","10.4ADA","0.8204","8.53216USDC","FILLED"
"2025-07-19 21:24:01","1056651324","ADAUSDC","Stop-Market","BUY","0","10.6ADA","2025-07-19 21:27:19","10.6ADA","0.8204","8.69624USDC","FILLED"
"2025-07-19 21:23:01","1056649733","ADAUSDC","Stop-Market","BUY","0","64.8ADA","2025-07-19 21:23:46","64.8ADA","0.8201","53.14248USDC","FILLED"
"2025-07-19 21:22:01","1056648626","ADAUSDC","Stop-Market","BUY","0","13.8ADA","2025-07-19 21:28:39","13.8ADA","0.8211","11.33118USDC","FILLED"
"2025-07-19 21:20:01","1056643798","ADAUSDC","Stop-Market","BUY","0","238.8ADA","2025-07-19 21:20:10","238.8ADA","0.8215","196.1742USDC","FILLED"
"2025-07-19 21:19:01","1056639976","ADAUSDC","Stop-Market","BUY","0","219.3ADA","2025-07-19 21:20:10","219.3ADA","0.8215","180.15495USDC","FILLED"
"2025-07-19 21:18:01","1056638362","ADAUSDC","Stop-Market","BUY","0","156.4ADA","2025-07-19 21:29:17","156.4ADA","0.8228","128.68592USDC","FILLED"
"2025-07-19 20:30:01","1056544651","ADAUSDC","Stop-Market","SELL","0","14.8ADA","2025-07-19 20:30:54","14.8ADA","0.8331","12.32988USDC","FILLED"
"2025-07-19 20:28:02","1056542419","ADAUSDC","Stop-Market","SELL","0","65.7ADA","2025-07-19 20:28:14","65.7ADA","0.83262405","54.7034USDC","FILLED"
"2025-07-19 20:11:02","1056518103","ADAUSDC","Stop-Market","SELL","0","107.6ADA","2025-07-19 20:13:05","107.6ADA","0.8323","89.55548USDC","FILLED"
"2025-07-19 19:30:01","1056437879","ADAUSDC","Stop-Market","SELL","0","60.3ADA","2025-07-19 19:47:18","60.3ADA","0.8304","50.07312USDC","FILLED"
"2025-07-19 19:29:01","1056435397","ADAUSDC","Stop-Market","SELL","0","216.5ADA","2025-07-19 19:29:06","216.5ADA","0.8304","179.7816USDC","FILLED"
"2025-07-19 19:28:00","1056433567","ADAUSDC","Stop-Market","SELL","0","41.7ADA","2025-07-19 21:04:36","41.7ADA","0.8285","34.54845USDC","FILLED"
"2025-07-19 19:27:02","1056431322","ADAUSDC","Stop-Market","SELL","0","41.9ADA","2025-07-19 21:04:36","41.9ADA","0.8285","34.71415USDC","FILLED"
"2025-07-19 19:25:01","1056427018","ADAUSDC","Stop-Market","SELL","0","13.7ADA","2025-07-19 19:25:40","13.7ADA","0.8277","11.33949USDC","FILLED"
"2025-07-19 19:23:01","1056424249","ADAUSDC","Stop-Market","SELL","0","267.9ADA","2025-07-19 19:23:57","267.9ADA","0.8279","221.79441USDC","FILLED"
"2025-07-19 19:22:00","1056422757","ADAUSDC","Stop-Market","SELL","0","161.2ADA","2025-07-19 21:09:31","161.2ADA","0.8261","133.16732USDC","FILLED"
"2025-07-19 19:21:02","1056421159","ADAUSDC","Stop-Market","SELL","0","163.4ADA","2025-07-19 21:09:31","163.4ADA","0.8261","134.98474USDC","FILLED"
"2025-07-19 18:52:01","1056369774","ADAUSDC","Stop-Market","BUY","0","153.5ADA","2025-07-19 18:52:18","153.5ADA","0.82449564","126.56008USDC","FILLED"
"2025-07-19 18:51:01","1056368300","ADAUSDC","Stop-Market","BUY","0","118.5ADA","2025-07-19 18:52:30","118.5ADA","0.82518667","97.78462USDC","FILLED"
"2025-07-19 18:14:00","1056297538","ADAUSDC","Stop-Market","SELL","0","183.3ADA","2025-07-19 18:17:31","183.3ADA","0.8248","151.18584USDC","FILLED"
"2025-07-19 18:13:02","1056295482","ADAUSDC","Stop-Market","SELL","0","186.2ADA","2025-07-19 18:17:31","186.2ADA","0.8248","153.57776USDC","FILLED"
"2025-07-19 17:38:01","1056211557","ADAUSDC","Stop-Market","BUY","0","190.3ADA","2025-07-19 17:39:54","190.3ADA","0.8224","156.50272USDC","FILLED"
"2025-07-19 17:37:01","1056208725","ADAUSDC","Stop-Market","BUY","0","146.2ADA","2025-07-19 17:45:26","146.2ADA","0.8229","120.30798USDC","FILLED"
"2025-07-19 17:35:01","1056204953","ADAUSDC","Stop-Market","BUY","0","97.1ADA","2025-07-19 17:48:49","97.1ADA","0.8239","80.00069USDC","FILLED"
"2025-07-19 17:34:01","1056202623","ADAUSDC","Stop-Market","BUY","0","75.2ADA","2025-07-19 17:48:58","75.2ADA","0.8242","61.97984USDC","FILLED"
"2025-07-19 17:33:01","1056200588","ADAUSDC","Stop-Market","BUY","0","55.5ADA","2025-07-19 17:51:25","55.5ADA","0.8247","45.77085USDC","FILLED"
"2025-07-19 16:32:02","1056080691","ADAUSDC","Stop-Market","SELL","0","217.9ADA","2025-07-19 16:34:17","217.9ADA","0.8247","179.70213USDC","FILLED"
"2025-07-19 16:31:01","1056077557","ADAUSDC","Stop-Market","SELL","0","171.5ADA","2025-07-19 16:32:02","0ADA","0","0USDC","CANCELED"
"2025-07-19 16:30:02","1056073991","ADAUSDC","Stop-Market","SELL","0","174.1ADA","2025-07-19 16:31:02","0ADA","0","0USDC","CANCELED"
"2025-07-19 15:30:01","1055941495","ADAUSDC","Stop-Market","SELL","0","85.2ADA","2025-07-19 15:32:34","85.2ADA","0.8238","70.18776USDC","FILLED"
"2025-07-19 15:29:01","1055939816","ADAUSDC","Stop-Market","SELL","0","85.8ADA","2025-07-19 15:30:02","0ADA","0","0USDC","CANCELED"
"2025-07-19 15:27:01","1055935311","ADAUSDC","Stop-Market","SELL","0","258.5ADA","2025-07-19 15:28:08","258.5ADA","0.8242","213.0557USDC","FILLED"
"2025-07-19 15:26:02","1055933227","ADAUSDC","Stop-Market","SELL","0","259.3ADA","2025-07-19 15:27:01","0ADA","0","0USDC","CANCELED"
"2025-07-19 15:25:02","1055930900","ADAUSDC","Stop-Market","SELL","0","226.8ADA","2025-07-19 15:26:02","0ADA","0","0USDC","CANCELED"
"2025-07-19 15:24:02","1055929317","ADAUSDC","Stop-Market","SELL","0","199.1ADA","2025-07-19 15:25:02","0ADA","0","0USDC","CANCELED"
"2025-07-19 12:51:01","1055534725","ADAUSDC","Stop-Market","SELL","0","264ADA","2025-07-19 12:51:08","264ADA","0.82775117","218.52631USDC","FILLED"
"2025-07-19 12:50:02","1055532439","ADAUSDC","Stop-Market","SELL","0","230.9ADA","2025-07-19 12:51:02","0ADA","0","0USDC","CANCELED"
"2025-07-19 11:53:02","1055399316","ADAUSDC","Stop-Market","BUY","0","499.8ADA","2025-07-19 12:02:15","499.8ADA","0.8213","410.48574USDC","FILLED"
"2025-07-19 11:51:01","1055395415","ADAUSDC","Stop-Market","BUY","0","404.8ADA","2025-07-19 11:53:02","0ADA","0","0USDC","CANCELED"
"2025-07-19 11:50:01","1055392502","ADAUSDC","Stop-Market","BUY","0","374.2ADA","2025-07-19 11:51:02","0ADA","0","0USDC","CANCELED"
"2025-07-19 11:49:01","1055389091","ADAUSDC","Stop-Market","BUY","0","334.6ADA","2025-07-19 11:50:02","0ADA","0","0USDC","CANCELED"
"2025-07-19 11:48:01","1055386532","ADAUSDC","Stop-Market","BUY","0","252.2ADA","2025-07-19 11:49:02","0ADA","0","0USDC","CANCELED"
"2025-07-19 11:47:20","1055384716","ADAUSDC","Stop-Market","BUY","0","255.3ADA","2025-07-19 11:48:02","0ADA","0","0USDC","CANCELED"
"2025-07-19 11:47:01","1055383611","ADAUSDC","Stop-Market","BUY","0","123.3ADA","2025-07-19 11:47:21","0ADA","0","0USDC","CANCELED"
"2025-07-19 11:46:02","1055380837","ADAUSDC","Stop-Market","BUY","0","80.9ADA","2025-07-19 11:46:05","80.9ADA","0.8227","66.55643USDC","FILLED"
"2025-07-19 11:45:01","1055379408","ADAUSDC","Stop-Market","BUY","0","62.1ADA","2025-07-19 11:45:11","62.1ADA","0.8224","51.07104USDC","FILLED"
"2025-07-19 11:44:01","1055377572","ADAUSDC","Stop-Market","BUY","0","266.5ADA","2025-07-19 11:44:13","266.5ADA","0.8224","219.1696USDC","FILLED"
"2025-07-19 11:43:01","1055375711","ADAUSDC","Stop-Market","BUY","0","218.5ADA","2025-07-19 11:44:02","0ADA","0","0USDC","CANCELED"
"2025-07-19 11:42:01","1055374707","ADAUSDC","Stop-Market","BUY","0","182ADA","2025-07-19 11:43:02","0ADA","0","0USDC","CANCELED"
"2025-07-19 11:40:02","1055371194","ADAUSDC","Stop-Market","BUY","0","131ADA","2025-07-19 11:42:02","0ADA","0","0USDC","CANCELED"
"2025-07-19 11:18:02","1055322576","ADAUSDC","Stop-Market","BUY","0","489.1ADA","2025-07-19 11:18:03","489.1ADA","0.82159675","401.84297USDC","FILLED"
"2025-07-19 11:01:02","1055274398","ADAUSDC","Stop-Market","BUY","0","27.2ADA","2025-07-19 11:01:03","27.2ADA","0.8284","22.53248USDC","FILLED"
"2025-07-19 10:59:01","1055270679","ADAUSDC","Stop-Market","BUY","0","104.9ADA","2025-07-19 11:00:00","104.9ADA","0.82818494","86.8766USDC","FILLED"
"2025-07-19 10:58:01","1055268533","ADAUSDC","Stop-Market","BUY","0","52.4ADA","2025-07-19 10:59:02","0ADA","0","0USDC","CANCELED"
"2025-07-19 10:57:01","1055266718","ADAUSDC","Stop-Market","BUY","0","30.8ADA","2025-07-19 10:58:02","0ADA","0","0USDC","CANCELED"
"2025-07-19 10:56:01","1055264382","ADAUSDC","Stop-Market","BUY","0","9.5ADA","2025-07-19 10:57:01","0ADA","0","0USDC","CANCELED"
"2025-07-19 10:55:01","1055262312","ADAUSDC","Stop-Market","BUY","0","8.9ADA","2025-07-19 10:56:01","0ADA","0","0USDC","CANCELED"
"2025-07-19 10:54:01","1055260721","ADAUSDC","Stop-Market","BUY","0","12.2ADA","2025-07-19 10:54:04","12.2ADA","0.8297","10.12234USDC","FILLED"
"2025-07-19 10:53:02","1055259384","ADAUSDC","Stop-Market","BUY","0","12.2ADA","2025-07-19 10:54:01","0ADA","0","0USDC","CANCELED"
"2025-07-19 10:51:02","1055255337","ADAUSDC","Stop-Market","BUY","0","135ADA","2025-07-19 10:51:08","135ADA","0.83","112.05USDC","FILLED"
"2025-07-19 10:41:01","1055233566","ADAUSDC","Stop-Market","SELL","0","161.8ADA","2025-07-19 10:42:00","161.8ADA","0.8337","134.89266USDC","FILLED"
"2025-07-19 10:20:02","1055196783","ADAUSDC","Stop-Market","BUY","0","31ADA","2025-07-19 10:20:06","31ADA","0.8287","25.6897USDC","FILLED"
"2025-07-19 10:19:02","1055194388","ADAUSDC","Stop-Market","BUY","0","19.3ADA","2025-07-19 10:20:02","0ADA","0","0USDC","CANCELED"
"2025-07-19 10:17:02","1055190052","ADAUSDC","Stop-Market","BUY","0","12.2ADA","2025-07-19 10:19:02","0ADA","0","0USDC","CANCELED"
"2025-07-19 10:16:02","1055187784","ADAUSDC","Stop-Market","BUY","0","143.8ADA","2025-07-19 10:16:50","143.8ADA","0.82939534","119.26705USDC","FILLED"
"2025-07-19 10:15:02","1055185922","ADAUSDC","Stop-Market","BUY","0","114.4ADA","2025-07-19 10:16:02","0ADA","0","0USDC","CANCELED"
"2025-07-19 09:45:02","1055118713","ADAUSDC","Stop-Market","SELL","0","70.6ADA","2025-07-19 09:45:26","70.6ADA","0.8338","58.86628USDC","FILLED"
"2025-07-19 09:43:01","1055114897","ADAUSDC","Stop-Market","SELL","0","64.2ADA","2025-07-19 09:43:35","64.2ADA","0.83481028","53.59482USDC","FILLED"
"2025-07-19 09:42:01","1055112018","ADAUSDC","Stop-Market","SELL","0","26.1ADA","2025-07-19 09:43:02","0ADA","0","0USDC","CANCELED"
"2025-07-19 09:41:02","1055109120","ADAUSDC","Stop-Market","SELL","0","26.1ADA","2025-07-19 09:42:02","0ADA","0","0USDC","CANCELED"
"2025-07-19 09:38:01","1055103164","ADAUSDC","Stop-Market","SELL","0","210ADA","2025-07-19 09:38:25","210ADA","0.8338","175.098USDC","FILLED"
